  26687 -                 2001 FH54  14.15  0.540    4.30  0.21   - -                  6.169      - -.99 0.37 2  -     - - - Y
  26722 -                 2001 HK7   12.5   0.15    17.60  0.057  - -                 20.252      - -.99 0.53 3  -     - - - -
  26736 Rojeski           2001 HM27  15.81  0.565    2.04  0.20   - -                 12.3434     - -.99 0.39 2  -     - - - Y
  26743 -                 2001 HE38  13.99  0.800    8.85  0.057  - -                  4.7323     - -.99 0.70 2  -     - - - Y
  26757 Bastei            2001 KU17  14.77  0.880    3.31  0.20   - -                  3.2413     - -.99 0.07 1  -     - - - Y
  26760 -                 2001 KP41  15.58  0.05     5.39  0.0357 - -                  5.300      - 0.24 0.31 3  -     - - - -
  26762 -                 2564 P-L   15.19  1.000    3.85  0.10   - -                  4.2928     - -.99 0.37 2  -     - - - Y
  26800 Gualtierotrucco   1981 EK1   15.43  0.575    2.44  0.20   - -                  6.8197     - -.99 0.51 2  -     - - - Y
  26836 -                 1991 PA6   14.77  0.230    6.20  0.057  - -                  3.6075     - -.99 0.41 2  -     - - - Y
  26839 -                 1991 RC10  13.93  0.540    9.09  0.057  - -                  3.2878     - -.99 0.46 2  -     - - - Y
  26853 -                 1992 UQ2   12.9   0.15     7.29  0.23   - -                  8.270      - -.99 0.14 2+ -     - - - -
  26858 Misterrogers      1993 FR    12.8   0.15     8.18  0.20   - -                  8.066      - -.99 0.13 3  -     - - - -
  26876 -                 1994 CR14  13.84  1.000    6.07  0.14   - -                306.7153     - -.99 0.54 2  -     - - - Y
  26879 Haines            1994 NL2   14.58  0.24     3.67  0.20   - -                  2.7614     - -.99 0.07 2  -     - - - -
  26880 -                 1994 PK8   14.8   0.15     3.26  0.20   - -                  7.4493     - -.99 0.63 2  -     - - - Y
  26881 -                 1994 PF11  16.02  0.320    1.69  0.24   - -                  6.7771     - -.99 0.54 2  -     - - - Y
  26887 Tokyogiants       1994 TO15  14.2   0.15     4.30  0.20   - -                  2.876      - -.99 0.23 3  -     - - - -
  26894 -                 1995 KN1   14.77  0.000    6.18  0.057  - -                  9.9291     - -.99 0.63 2  -     - - - Y
  26895 -                 1995 MC    12.4   0.15    18.43  0.057  - -                 12.72       - -.99 0.04 2  N     - - - -
  26912 -                 1996 JG1   13.8   0.385    5.04  0.21   - -                 14.0309     - -.99 0.42 2  -     - - - Y
  26916 -                 1996 RR2   14.4   0.15     3.42  0.2620 - -                 10.324      - 0.27 1.05 3  -     - - - -
  26930 -                 1997 CH20  15.2   0.15     5.08  0.057  - -                  4.4251     - -.99 0.30 2  -     - - - Y
  26949 -                 1997 JV7   14.7   0.15     3.11  0.24   - -                  8.6748     - -.99 0.50 2  -     - - - Y
  26959 -                 1997 MR8   14.63  0.665    3.53  0.20   - -                  6.4975     - -.99 0.20 2  -     - - - Y
  26968 -                 1997 RB9   14.08  0.915    6.41  0.10   - -                  4.1263     - -.99 0.40 2  -     - - - Y
  26974 -                 1997 TJ19  13.79  0.375    9.70  0.057  - -                 13.2626     - -.99 0.79 2  -     - - - Y
  26977 -                 1997 US3   13.63  0.285    5.44  0.21   - -                309.679      - -.99 0.92 2  -     - - - Y
  26984 Fernand-Roland    1997 VV    12.4   0.15    18.43  0.057  - -                 20.         - -.99 0.3  1+ -     - - - -
  26989 -                 1997 WO7   13.43  0.15    11.47  0.057  - -                  6.1293     - 0.05 0.35 2  -     - - - Y
  26993 Littlewood        1997 XC1   14.3   0.15     7.68  0.057  - -                  5.8859     - -.99 0.32 2  -     - - - Y
  27018 -                 1998 KQ52  15.18  0.330    2.73  0.20   - -                  5.7332     - -.99 0.41 2  -     - - - Y
  27036 -                 1998 RZ54  15.6   0.385    2.06  0.24   - -                 46.8756     - -.99 0.50 2  -     - - - Y
  27039 -                 1998 RU61  15.24  0.200    2.43  0.24   - -                  4.3776     - -.99 0.19 2  -     - - - Y
  27060 -                 1998 SU37  14.5   0.15     3.42  0.24   - -                  5.7977     - -.99 0.52 2  -     - - - Y
  27062 -                 1998 SJ58  14.86  0.380    3.09  0.21   - -                 59.5271     - -.99 0.36 2  W     - - - -
  27065 -                 1998 SJ64  13.8   0.15     4.71  0.24   - -                  4.560      - -.99 0.20 3  -     - - - -
  27068 -                 1998 SU74  14.2   0.15     4.30  0.20   - -                  4.011      - -.99 0.21 2+ -     - - - -
  27072 Aggarwal          1998 SS117 14.6   0.15     3.26  0.24   - -                  7.1214     - -.99 0.13 2  -     - - - Y
  27094 Salgari           1998 UC23  15.14  0.545    2.79  0.20   - -                  6.6935     - -.99 0.32 2  -     - - - Y
  27097 -                 1998 UM26  14.6   0.15     6.69  0.057  > -                 20.         > -.99 0.07 1  -     - - - Y
  27111 -                 1998 VV34  13.6   0.15     5.17  0.24   - -                  3.323      - -.99 0.15 3- -     - - - -
  27134 -                 1998 XO11  14.09  0.200    4.13  0.24   - -                  3.1977     - -.99 0.37 2  -     - - - Y
  27136 -                 1998 XJ16  13.5   0.15     5.93  0.20   - -                 26.         > -.99 0.10 2- N     - - - -
  27139 -                 1998 XX46  13.07  0.560    7.06  0.21   - -                  5.1953     - -.99 0.21 2  -     - - - Y
  27146 -                 1998 YL1   13.19  0.485    6.67  0.21   - -                 11.3103     - -.99 0.27 2  -     - - - Y
  27154 -                 1998 YG7   13.86  1.000    9.42  0.057  - -                  3.1258     - -.99 0.30 2  -     - - - Y
  27162 -                 1999 AM6   14.02  0.060    4.67  0.20   - -                  8.8082     - -.99 0.38 2  -     - - - Y
  27171 -                 1999 AD33  14.1   0.710    8.42  0.057  - -                  4.1085     - -.99 0.37 2  -     - - - Y
  27172 -                 1999 AN34  13.85  0.435    4.93  0.21   - -                  9.8901     - -.99 0.53 2  -     - - - Y
  27181 -                 1999 CX1   13.0   0.15     7.46  0.20   - -                 20.67       - -.99 0.45 1+ -     - - - -
  27182 -                 1999 CL3   13.03  0.750   13.78  0.057  - -                 13.6702     - -.99 0.56 2  -     - - - Y
  27183 -                 1999 CF4   14.84  0.830    3.20  0.20   - -                  4.5741     - -.99 0.16 2  -     - - - Y
  27185 -                 1999 CH37  13.66  0.370   10.33  0.057  - -                  3.1546     - -.99 0.25 2  -     - - - Y
  27204 -                 1999 CY74  13.2   0.15     8.14  0.14   - -                  9.7        > -.99 0.8  2- -     - - - -
  27205 -                 1999 CY75  13.58  0.200   10.71  0.057  - -                  7.6986     - -.99 0.19 2  -     - - - Y
  27208 Jennyliu          1999 CF104 14.57  0.200    6.77  0.057  - -                  9.102      - -.99 0.57 2  -     - - - Y
  27225 -                 1999 GB17  12.5   0.15     9.17  0.21   S -                  3.853858   - -.99 -.99 2  N     Y - Y -
  27243 -                 1999 UK24  14.55  0.105    3.66  0.20   - -                  2.9937     - -.99 0.27 2  -     - - - Y
  27259 -                 1999 XS136 13.08  0.345    7.02  0.21   - -                 12.0785     - -.99 0.67 2  -     - - - Y
  27270 Guidotti          2000 AY4   14.4   0.15     3.92  0.20   - -                  2.6        - -.99 0.3  1  -     - - - -
  27278 -                 2000 AU61  13.57  0.445    5.75  0.20   - -                  5.7795     - -.99 0.39 2  -     - - - Y
  27295 -                 2000 AU143 14.37  0.975    7.43  0.057  - -                  9.9675     - -.99 0.26 2  -     - - - Y
  27300 -                 2000 AA168 13.8   0.15     5.16  0.20   - -                  6.3208     - -.99 0.93 3  -     - - - -
  27303 Leitner           2000 AT180 15.1   0.15     2.59  0.24   - -                 38.5411     - -.99 0.74 2  -     - - - Y
  27331 -                 2000 CE58  13.7   0.000    5.27  0.21   - -                  3.0043     - -.99 0.26 2  -     - - - Y
  27351 -                 2000 DO73  14.5   0.15     3.74  0.20   - -                  9.008      - -.99 0.16 3  -     - - - -
  27360 -                 2000 DH107 12.8   0.15    15.33  0.057  - -                 11.1986     - -.99 0.49 2  -     - - - Y
  27365 Henryfitz         2000 EE21  15.77  0.605    2.08  0.20   - -                  6.5121     - -.99 0.78 2  -     - - - Y
  27371 -                 2000 ER40  14.38  1.000    6.26  0.08   - -                 14.4348     - -.99 0.87 2  -     - - - Y
  27377 -                 2000 EY54  15.4   0.15     2.26  0.24   - -                  6.1822     - -.99 0.69 2  -     - - - Y
  27388 -                 2000 ET86  14.13  0.355    4.34  0.21   - -                  3.6414     - -.99 0.13 2  -     - - - Y
  27391 -                 2000 EU90  14.57  0.390    3.54  0.21   - -                  2.7722     - -.99 0.12 2  W     - - - -
  27395 -                 2000 EX94  13.53  0.445    5.71  0.21   - -                  3.7144     - -.99 0.24 2  -     - - - Y
  27402 -                 2000 EZ108 13.6   0.15    10.61  0.057  - -                 19.066      - -.99 0.57 2  -     - - - Y
  27440 Colekendrick      2000 FD39  14.79  0.700    4.63  0.10   - -                  5.493      - -.99 0.08 1  -     - - - Y
  27450 Monzon            2000 GV16  15.1   0.15     4.01  0.10   - -                  4.748      - -.99 0.10 2- -     - - - Y
  27460 -                 2000 GW42  14.14  0.15     8.27  0.057  - -                  7.01       - -.99 0.10 2  -     - - - Y
  27467 -                 2000 GF69  15.32  0.765    2.51  0.21   - -                 18.9195     - -.99 0.43 2  -     - - - Y
  27469 -                 2000 GN72  13.9   0.15     9.24  0.057  - -                  7.7444     - -.99 0.58 2  -     - - - Y
  27473 -                 2000 GV78  14.22  0.760    6.72  0.08   - -                 21.9071     - -.99 0.83 2  -     - - - Y
  27495 Heatherfennell    2000 GD114 14.84  1.000    5.99  0.057  - -                  4.9165     - -.99 0.56 2  -     - - - Y
  27496 -                 2000 GC125 12.3   0.15    10.30  0.20   - -                  4.7089     - 0.10 0.12 2+ -     - - - -
  27500 Mandelbrot        2000 GW132 13.69  0.960    8.61  0.08   - -                  5.7407     - -.99 0.61 2  -     - - - Y
  27502 Stephbecca        2000 GR137 15.07  0.200    2.63  0.24   - -                  6.958      - -.99 0.33 2  -     - - - Y
  27508 -                 2000 GS142 12.99  0.505    8.98  0.14   - -                  8.2223     - -.99 0.28 2  -     - - - Y
  27515 Gunnels           2000 HM7   15.22  0.455    2.62  0.21   - -                  3.2772     - -.99 0.10 1  -     - - - Y
  27529 -                 2000 HJ64  14.4   0.15     3.92  0.20   - -                  4.1290     - -.99 0.51 2  A     - - - -
  27550 -                 2000 JC24  14.11  0.915    6.34  0.10   - -                  7.6963     - -.99 0.19 2  -     - - - Y
  27556 Williamprem       2000 JO54  14.61  0.865    3.56  0.20   - -                 81.3622     - -.99 0.82 2  -     - - - Y
  27557 -                 2000 JP55  13.47  0.630   11.27  0.057  - -                 15.1439     - -.99 0.23 2  -     - - - Y
  27564 Astreichelt       2000 KE77  14.58  0.355    6.75  0.057  - -                  2.9318     - -.99 0.37 2  -     - - - Y
  27568 -                 2000 PT6   14.6   0.15     2.53  0.4    - -                  3.4885     - 0.10 0.15 3  -     - ? - -
  27579 -                 2000 TA29  13.98  0.160    4.64  0.21   - -                 11.3005     - -.99 0.45 2  -     - - - Y
  27597 Varuniyer         2001 DF14  15.29  0.000    2.37  0.24   - -                  6.1821     - -.99 0.67 2  -     - - - Y
  27618 Ceilierin         2001 KL55  15.7   0.15     4.03  0.057  - -                  6.4014     - -.99 0.34 2  -     - - - Y
  27669 -                 1979 MQ4   13.79  0.480    9.74  0.057  - -                 84.6926     - -.99 0.53 2  -     - - - Y
  27676 -                 1981 DH3   14.98  0.480    3.00  0.20   - -                  2.7972     - -.99 0.16 2  -     - - - Y
  27695 -                 1981 EW36  15.15  0.12     5.03  0.057  - -                  8.37       - -.99 0.15 1  N     - - - -
  27697 -                 1981 EM45  15.56  0.795    4.30  0.057  - -                  6.8903     - -.99 0.56 2  -     - - - Y
  27700 -                 1982 SW3   14.3   0.15     3.74  0.24   - -                  9.997      - -.99 0.32 3- -     - - - -
  27713 -                 1989 AA    14.6   0.15     2.92  0.30   - -                  3.999      - 0.72 0.82 3  -     - - - -
  27720 -                 1989 UP3   14.83  1.000    3.13  0.21   - -                  7.5976     - -.99 0.91 2  -     - - - Y
  27721 -                 1989 WJ    14.74  0.550    3.26  0.21   - -                 31.9024     - -.99 0.79 2  -     - - - Y
  27722 -                 1990 OB2   14.08  0.15     8.50  0.057  - -                 14.85       - 0.33 0.42 2  -     - - - -
  27776 Cortland          1992 DH1   14.8   0.15     2.66  0.30   - -                  2.6095     - 0.05 0.07 3- -     - - - -
  27778 -                 1992 DF6   14.74  0.170    3.34  0.20   - -                  4.2659     - -.99 0.66 2  -     - - - Y
  27785 -                 1992 OE3   15.31  1.000    3.64  0.10   - -                  9.2321     - -.99 0.47 2  -     - - - Y
  27789 Astrakhan         1993 BB7   12.74  0.435   15.74  0.057  - -                  2.6086     - -.99 0.04 1  -     - - - Y
  27802 -                 1993 FY30  12.9   0.15    14.64  0.057  - -                  8.581      - -.99 0.35 2  -     - - - Y
  27810 Daveturner        1993 OC2   14.3   0.15     3.35  0.30   - -                546.         - -.99 0.43 2+ T0    - - - -
  27834 -                 1994 PW13  15.19  0.15     2.49  0.24   - -                  4.25       - -.99 0.47 2  -     - - - Y
  27848 -                 1994 UZ    15.42  0.15     2.45  0.20   - -                  7.74       - -.99 0.15 2  -     - - - Y
  27851 -                 1994 VG2   13.9   0.15     4.60  0.23   - -                  7.733      - -.99 1.0  2  -     - - - -
